Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,Raw
1679334426.9244072,5077,1679334426,90126037,imu1_frame,0,0,0,,0.0068000321816709085,0.01432333080599343,-0.6590361356753706,0.7519441293281202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.3e-05,0.00172,0.000167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.273,0.04,-9.751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0472,0.3722,0.6492,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.748,-000.496,+00.0472,+00.3722,+00.6492,+00.273,+00.040,-09.751,+00.000083,+00.001720,+00.000167*68"
1679334426.9295743,5078,1679334426,92619585,imu1_frame,0,0,0,,0.006805969403092952,0.014317876610286228,-0.6590034502680431,0.7519728251238017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000161,-0.001592,-0.001286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267,0.022,-9.666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0282,0.3716,0.6512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.468,+001.748,-000.495,+00.0282,+00.3716,+00.6512,+00.267,+00.022,-09.666,+00.000161,-00.001592,-00.001286*69"
1679334426.972759,5079,1679334426,95127701,imu1_frame,0,0,0,,0.006799907186770775,0.014323390146923442,-0.6590295736998525,0.7519498804747169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001077,-0.000406,-0.00024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301,0.106,-9.648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0033,0.3781,0.6413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.472,+001.748,-000.496,-00.0033,+00.3781,+00.6413,+00.301,+00.106,-09.648,-00.001077,-00.000406,-00.000240*6C"
1679334427.0167217,5080,1679334426,97643256,imu1_frame,0,0,0,,0.006780096036625242,0.014340702663952312,-0.6590226364612723,0.7519558093242394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001723,0.00117,0.000289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.251,0.078,-9.792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0429,0.3655,0.6492,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.471,+001.748,-000.499,+00.0429,+00.3655,+00.6492,+00.251,+00.078,-09.792,-00.001723,+00.001170,+00.000289*64"
1679334427.0169656,5081,1679334427,142765,imu1_frame,0,0,0,,0.006786908279788056,0.014334833154268433,-0.6590358855857114,0.7519442478965433,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001118,-0.000458,-0.000296,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287,0.002,-9.681,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0302,0.367,0.6488,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.748,-000.498,+00.0302,+00.3670,+00.6488,+00.287,+00.002,-09.681,-00.001118,-00.000458,-00.000296*6E"
1679334427.061547,5082,1679334427,2630019,imu1_frame,0,0,0,,0.006780346328071098,0.014340584326768664,-0.6590357604655989,0.7519443070948593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000491,-0.000745,-0.001054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.237,0.132,-9.658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0061,0.3744,0.6416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.748,-000.499,+00.0061,+00.3744,+00.6416,+00.237,+00.132,-09.658,-00.000491,-00.000745,-00.001054*62"
1679334427.0617437,5083,1679334427,5130887,imu1_frame,0,0,0,,0.006767782053876367,0.014339892433108948,-0.6590226276368171,0.7519559434393368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000762,0.002701,0.000451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.261,0.067,-9.774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0282,0.3716,0.6461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.471,+001.747,-000.500,+00.0282,+00.3716,+00.6461,+00.261,+00.067,-09.774,-00.000762,+00.002701,+00.000451*66"
1679334427.1043532,5084,1679334427,7633781,imu1_frame,0,0,0,,0.006780221182606341,0.014340643495906538,-0.6590291984885296,0.7519500582381815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3e-05,-0.001493,-0.00081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.235,0.024,-9.676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0408,0.3678,0.6478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.472,+001.748,-000.499,+00.0408,+00.3678,+00.6478,+00.235,+00.024,-09.676,-00.000030,-00.001493,-00.000810*69"
1679334427.108019,5085,1679334427,10203027,imu1_frame,0,0,0,,0.0067729079954347935,0.014346749258350033,-0.6589897003982708,0.7519846230289557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001584,0.001083,0.000236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.278,0.091,-9.683,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0218,0.3672,0.6485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.466,+001.748,-000.500,+00.0218,+00.3672,+00.6485,+00.278,+00.091,-09.683,-00.001584,+00.001083,+00.000236*6F"
1679334427.148738,5086,1679334427,12621521,imu1_frame,0,0,0,,0.00675453270600255,0.014351453490585723,-0.6590158151784601,0.7519618124714187,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001853,0.002444,-9.9e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.237,0.076,-9.767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0208,0.3706,0.6485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.470,+001.747,-000.502,+00.0208,+00.3706,+00.6485,+00.237,+00.076,-09.767,-00.001853,+00.002444,-00.000099*65"
1679334427.1923304,5087,1679334427,15182542,imu1_frame,0,0,0,,0.006767531774508247,0.01434001055100475,-0.6590095034294,0.7519674454395043,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.3e-05,-0.002349,-0.001387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.285,-0.001,-9.632,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.046,0.3631,0.6518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.469,+001.747,-000.500,+00.0460,+00.3631,+00.6518,+00.285,-00.001,-09.632,-00.000043,-00.002349,-00.001387*60"
1679334427.1924121,5088,1679334427,17631530,imu1_frame,0,0,0,,0.0067732835901309855,0.01434657193911682,-0.6590093870838307,0.7519673704612436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000279,0.000156,-9.8e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.247,0.084,-9.695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0239,0.3694,0.646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.469,+001.748,-000.500,+00.0239,+00.3694,+00.6460,+00.247,+00.084,-09.695,-00.000279,+00.000156,-00.000098*63"
1679334427.2363691,5089,1679334427,20170545,imu1_frame,0,0,0,,0.006761220000097275,0.014345643489911557,-0.6590225024725547,0.7519560024707443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000891,0.001877,0.000579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.31,0.042,-9.798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0441,0.3735,0.6504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.471,+001.747,-000.501,+00.0441,+00.3735,+00.6504,+00.310,+00.042,-09.798,-00.000891,+00.001877,+00.000579*6A"
1679334427.2364511,5090,1679334427,22622013,imu1_frame,0,0,0,,0.006772849164783726,0.014358706958521239,-0.6590288316417302,0.7519501014785532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001912,0.001158,0.000746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.298,0.019,-9.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.024,0.3717,0.6447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.472,+001.749,-000.501,+00.0240,+00.3717,+00.6447,+00.298,+00.019,-09.625,-00.001912,+00.001158,+00.000746*6F"
1679334427.2803872,5091,1679334427,25156044,imu1_frame,0,0,0,,0.00676622990366472,0.014376416152340372,-0.6590678354290649,0.7519156369529446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001278,-0.000222,-0.00051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.28,0.099,-9.689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0399,0.3724,0.6452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.478,+001.750,-000.503,+00.0399,+00.3724,+00.6452,+00.280,+00.099,-09.689,+00.001278,-00.000222,-00.000510*66"
1679334427.2804801,5092,1679334427,27628898,imu1_frame,0,0,0,,0.006761971126965446,0.014345289453595662,-0.6590618738933828,0.7519214951024565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001375,0.000865,0.000213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315,0.067,-9.792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0366,0.3679,0.6489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.477,+001.747,-000.501,+00.0366,+00.3679,+00.6489,+00.315,+00.067,-09.792,+00.001375,+00.000865,+00.000213*64"
1679334427.3240416,5093,1679334427,30160379,imu1_frame,0,0,0,,0.006774285153290939,0.014346099039756201,-0.6590618827037507,0.7519213610943575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000394,-0.000203,-0.000158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.252,0.002,-9.633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.025,0.3705,0.6435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.477,+001.748,-000.500,+00.0250,+00.3705,+00.6435,+00.252,+00.002,-09.633,-00.000394,-00.000203,-00.000158*66"
1679334427.3298209,5094,1679334427,32615661,imu1_frame,0,0,0,,0.00677254078874177,0.014370782905256197,-0.6590548373589558,0.7519270806692064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000966,0.002168,0.000114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.273,0.114,-9.646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0472,0.3688,0.648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.476,+001.750,-000.502,+00.0472,+00.3688,+00.6480,+00.273,+00.114,-09.646,-00.000966,+00.002168,+00.000114*64"
1679334427.3720326,5095,1679334427,35177278,imu1_frame,0,0,0,,0.006767347668414395,0.01435202761278966,-0.6590420720027215,0.7519386741212984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001575,0.000107,-0.000505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.318,0.05,-9.811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0261,0.3705,0.6461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.474,+001.748,-000.501,+00.0261,+00.3705,+00.6461,+00.318,+00.050,-09.811,+00.001575,+00.000107,-00.000505*62"
1679334427.4181082,5096,1679334427,37610602,imu1_frame,0,0,0,,0.00677441034636452,0.014346039922419746,-0.6590684444303888,0.7519156096658128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001015,-0.001071,4.7e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267,0.015,-9.599,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0481,0.3654,0.6493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.478,+001.748,-000.500,+00.0481,+00.3654,+00.6493,+00.267,+00.015,-09.599,-00.001015,-00.001071,+00.000047*6D"
1679334427.4182312,5097,1679334427,40145754,imu1_frame,0,0,0,,0.0067672224230886265,0.014352086668492392,-0.659035510074809,0.7519444253196994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001172,0.002042,-0.001727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.247,0.122,-9.678,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.026,0.3682,0.6524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.748,-000.501,+00.0260,+00.3682,+00.6524,+00.247,+00.122,-09.678,-00.001172,+00.002042,-00.001727*60"
1679334427.4617724,5098,1679334427,42607522,imu1_frame,0,0,0,,0.0067618459404414095,0.014345348462379478,-0.6590553121153845,0.7519272464736624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001431,0.000385,-0.000727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.291,0.039,-9.774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.024,0.3728,0.646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.476,+001.747,-000.501,+00.0240,+00.3728,+00.6460,+00.291,+00.039,-09.774,+00.001431,+00.000385,-00.000727*6A"
1679334427.4619489,5099,1679334427,45165300,imu1_frame,0,0,0,,0.0067622802860126,0.014333213122421102,-0.6590358679414825,0.751944516127046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001632,-0.001019,0.001121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.216,-0.008,-9.641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.044,0.3689,0.6441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.746,-000.500,+00.0440,+00.3689,+00.6441,+00.216,-00.008,-09.641,-00.001632,-00.001019,+00.001121*6D"
1679334427.5045304,5100,1679334427,47601699,imu1_frame,0,0,0,,0.0067672224230886265,0.014352086668492392,-0.659035510074809,0.7519444253196994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001522,0.001113,0.000494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.293,0.068,-9.732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.025,0.3694,0.6461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.748,-000.501,+00.0250,+00.3694,+00.6461,+00.293,+00.068,-09.732,-00.001522,+00.001113,+00.000494*66"
1679334427.5100212,5101,1679334427,50137257,imu1_frame,0,0,0,,0.006761345189195931,0.01434558448659009,-0.6590290645014976,0.7519502513858558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000906,0.001905,-0.000387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.304,0.017,-9.857,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.046,0.3643,0.6505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.472,+001.747,-000.501,+00.0460,+00.3643,+00.6505,+00.304,+00.017,-09.857,+00.000906,+00.001905,-00.000387*6E"
1679334427.552577,5102,1679334427,52581143,imu1_frame,0,0,0,,0.006768032331182901,0.014339774310844967,-0.6590357516434846,0.7519444412101106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000825,-0.000242,0.000542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315,-0.013,-9.66,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.023,0.374,0.6459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.747,-000.500,+00.0230,+00.3740,+00.6459,+00.315,-00.013,-09.660,-00.000825,-00.000242,+00.000542*6F"
1679334427.5975788,5103,1679334427,55134654,imu1_frame,0,0,0,,0.006767598157519835,0.014351909498105284,-0.6590551957079794,0.7519271715527066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00203,0.001548,-0.000492,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.289,0.089,-9.707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0283,0.3727,0.6436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.476,+001.748,-000.501,+00.0283,+00.3727,+00.6436,+00.289,+00.089,-09.707,-00.002030,+00.001548,-00.000492*6B"
1679334427.598904,5104,1679334427,57634401,imu1_frame,0,0,0,,0.0067480958909948985,0.014357145600238885,-0.6590222519934678,0.7519561203617654,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001077,-0.001635,-0.000975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.294,0.031,-9.801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0461,0.3666,0.6442,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.471,+001.747,-000.503,+00.0461,+00.3666,+00.6442,+00.294,+00.031,-09.801,-00.001077,-00.001635,-00.000975*61"
1679334427.64028,5105,1679334427,60163760,imu1_frame,0,0,0,,0.006755033662119068,0.014351217704172057,-0.6590420631959132,0.7519388080217069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.9e-05,-0.000751,-0.001586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.182,0.063,-9.668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0219,0.3717,0.6459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.474,+001.747,-000.502,+00.0219,+00.3717,+00.6459,+00.182,+00.063,-09.668,-00.000039,-00.000751,-00.001586*6B"
1679334427.640384,5106,1679334427,62611818,imu1_frame,0,0,0,,0.006742719653488612,0.014350407795400873,-0.6590420544032403,0.7519389417071952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000614,0.001173,-6.9e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.283,0.098,-9.688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0408,0.3667,0.6465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.474,+001.746,-000.503,+00.0408,+00.3667,+00.6465,+00.283,+00.098,-09.688,-00.000614,+00.001173,-00.000069*61"
1679334427.688164,5107,1679334427,65145564,imu1_frame,0,0,0,,0.00672921984591837,0.014362086422458432,-0.6590221178966115,0.7519563126917174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.1e-05,0.000628,-6.1e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.299,0.023,-9.789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0294,0.375,0.6461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.471,+001.746,-000.505,+00.0294,+00.3750,+00.6461,+00.299,+00.023,-09.789,+00.000041,+00.000628,-00.000061*6B"
1679334427.6882942,5108,1679334427,67628145,imu1_frame,0,0,0,,0.0067305308661352314,0.01434953915206073,-0.6590486075059265,0.7519333239223294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000816,6.4e-05,-0.000536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.201,0.054,-9.637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0356,0.3703,0.6451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.475,+001.745,-000.504,+00.0356,+00.3703,+00.6451,+00.201,+00.054,-09.637,-00.000816,+00.000064,-00.000536*67"
1679334427.7318804,5109,1679334427,70130872,imu1_frame,0,0,0,,0.006730155193772236,0.014349715352029233,-0.6590289217116894,0.7519505775168415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000472,-0.000221,-0.000382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.316,0.09,-9.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0334,0.368,0.6451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.472,+001.745,-000.504,+00.0334,+00.3680,+00.6451,+00.316,+00.090,-09.746,-00.000472,-00.000221,-00.000382*64"
1679334427.7319694,5110,1679334427,72577595,imu1_frame,0,0,0,,0.0067237184616427935,0.014355407788791678,-0.6590353584438189,0.751944885080079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00044,0.000624,-0.000802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.33,0.066,-9.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.024,0.3717,0.6435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.473,+001.745,-000.505,+00.0240,+00.3717,+00.6435,+00.330,+00.066,-09.807,-00.000440,+00.000624,-00.000802*69"
1679334427.7768388,5111,1679334427,75133848,imu1_frame,0,0,0,,0.006736341673796621,0.014344140601136299,-0.6590093606670953,0.7519677718389366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000509,-0.000253,-0.00107,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.256,0.059,-9.603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0377,0.3702,0.6426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-082.469,+001.745,-000.503,+00.0377,+00.3702,+00.6426,+00.256,+00.059,-09.603,+00.000509,-00.000253,-00.001070*64"
